Rank,Song,Artist,Year,UnprunedLyricalComplexity,TotalWords,TitleInLyrics,posSent,negSent,compoundSent,repetitiveness
99,pretty wings,maxwell,2009,111,278,True,0.45,0.069,0.9995,0.601
100,never say never,the fray,2009,67,217,True,0.056,0.031,0.6908,0.691
1,tik tok,keha,2010,150,407,False,0.116,0.112,0.6905,0.631
2,need you now,lady antebellum,2010,78,212,True,0.076,0.071,-0.2526,0.632
3,hey soul sister,train,2010,120,280,True,0.103,0.037,0.9376,0.571
4,california gurls,katy perry featuring snoop dogg,2010,178,394,True,0.2,0.047,0.9969,0.548
5,omg,usher featuring william,2010,118,494,False,0.241,0.007,0.9991,0.761
6,airplanes,bob featuring hayley williams,2010,160,502,True,0.244,0.062,0.9986,0.681
7,love the way you lie,eminem featuring rihanna,2010,273,720,True,0.195,0.171,0.9796,0.621
8,bad romance,lady gaga,2010,95,473,True,0.283,0.269,-0.9779,0.799
9,dynamite,taio cruz,2010,89,363,True,0.145,0.0,0.9922,0.755
10,break your heart,taio cruz featuring ludacris,2010,129,420,True,0.06,0.126,-0.9833,0.693
11,nothin on you,bob featuring bruno mars,2010,195,717,True,0.063,0.272,-0.9995,0.728
12,i like it,enrique iglesias featuring pitbull,2010,166,506,True,0.281,0.115,0.9988,0.672
13,bedrock,young money featuring lloyd,2010,279,849,False,0.165,0.077,0.9979,0.671
14,in my head,"jason der""ulo",2010,96,366,True,0.116,0.094,0.9136,0.738
15,rude boy,rihanna,2010,97,589,True,0.299,0.085,0.9994,0.835
16,telephone,lady gaga featuring beyonce,2010,145,588,True,0.107,0.109,-0.7266,0.753
17,teenage dream,katy perry,2010,120,368,True,0.131,0.09,0.9408,0.674
18,just the way you are,bruno mars,2010,97,279,True,0.28,0.047,0.998,0.652
19,cooler than me,mike posner,2010,135,438,True,0.132,0.054,0.9914,0.692
20,imma be,the black eyed peas,2010,210,636,True,0.146,0.039,0.9975,0.67
21,empire state of mind,jayz and alicia keys,2010,299,652,False,0.142,0.062,0.9962,0.541
22,dj got us fallin in love,usher featuring pitbull,2010,134,400,True,0.184,0.057,0.9957,0.665
23,billionaire,travie mccoy featuring bruno mars,2010,190,438,True,0.127,0.089,0.92,0.566
24,not afraid,eminem,2010,324,843,True,0.143,0.097,0.989,0.616
25,replay,iyaz,2010,132,487,True,0.182,0.051,0.997,0.729
26,sexy bitch,david guetta featuring akon,2010,85,315,True,0.175,0.287,-0.9922,0.73
27,breakeven,the script,2010,106,377,True,0.15,0.252,-0.9914,0.719
28,your love is my drug,keha,2010,127,369,True,0.471,0.055,0.9998,0.656
29,i gotta feeling,the black eyed peas,2010,112,561,True,0.279,0.014,0.9993,0.8
30,fireflies,owl city,2010,135,326,True,0.122,0.081,0.9625,0.586
31,say aah,trey songz featuring fabolous,2010,208,657,True,0.105,0.016,0.9878,0.683
32,find your love,drake,2010,84,291,False,0.272,0.039,0.9972,0.711
33,alejandro,lady gaga,2010,98,338,True,0.192,0.038,0.9964,0.71
34,ridin solo,"jason der""ulo",2010,114,452,True,0.157,0.082,0.9858,0.748
35,just a dream,nelly,2010,146,507,True,0.183,0.04,0.9975,0.712
36,how low,ludacris,2010,191,690,True,0.048,0.29,-0.9995,0.723
37,like a g6,far east movement featuring the cataracs and dev,2010,105,518,False,0.248,0.032,0.9985,0.797
38,carry out,timbaland featuring justin timberlake,2010,141,679,True,0.156,0.022,0.997,0.792
39,havent met you yet,michael buble,2010,123,358,True,0.279,0.052,0.9988,0.656
40,club cant handle me,flo rida featuring david guetta,2010,167,513,False,0.102,0.045,0.9766,0.674
41,down,jay sean featuring lil wayne,2010,118,369,True,0.118,0.099,0.9288,0.68
42,bulletproof,la roux,2010,96,230,True,0.077,0.198,-0.9831,0.583
43,whatcha say,"jason der""ulo",2010,110,412,True,0.176,0.055,0.9953,0.733
44,baby,justin bieber featuring ludacris,2010,140,400,True,0.263,0.088,0.9977,0.65
45,whataya want from me,adam lambert,2010,85,296,True,0.179,0.06,0.9709,0.713
46,mine,taylor swift,2010,153,368,True,0.139,0.094,0.9688,0.584
47,only girl in the world,rihanna,2010,90,392,True,0.196,0.027,0.9966,0.77
48,live like were dying,allen kriskris allen,2010,,,,,,,
49,hard,rihanna featuring jeezy,2010,209,674,True,0.238,0.182,0.9905,0.69
50,young forever,jayz featuring mr hudson,2010,231,543,True,0.148,0.118,0.9264,0.575
51,blah blah blah,keha featuring 3oh3,2010,113,324,True,0.053,0.29,-0.9921,0.651
52,bottoms up,trey songz featuring nicki minaj,2010,199,767,True,0.097,0.084,0.8915,0.741
53,do you remember,jay sean featuring sean paul and lil jon,2010,152,521,True,0.133,0.014,0.9943,0.708
54,all the right moves,onerepublic,2010,129,425,True,0.235,0.012,0.9988,0.696
55,according to you,orianthi,2010,107,306,True,0.155,0.184,-0.8854,0.65
56,my chick bad,ludacris featuring nicki minaj,2010,182,612,True,0.202,0.182,0.5244,0.703
57,you belong with me,taylor swift,2010,149,389,True,0.091,0.024,0.9764,0.617
58,meet me halfway,the black eyed peas,2010,111,450,True,0.068,0.11,-0.9791,0.753
59,take it off,keha,2010,113,421,True,0.045,0.084,-0.9062,0.732
60,over,drake,2010,217,596,True,0.117,0.121,-0.7692,0.636
61,animal,neon trees,2010,93,283,True,0.089,0.055,0.6978,0.671
62,misery,maroon 5,2010,112,335,True,0.064,0.204,-0.996,0.666
63,magic,bob featuring rivers cuomo,2010,165,442,True,0.069,0.066,0.5379,0.627
64,paparazzi,lady gaga,2010,114,279,True,0.229,0.157,0.9837,0.591
65,tie me down,new boyz featuring ray j,2010,183,563,True,0.118,0.089,0.9344,0.675
66,your love,nicki minaj,2010,165,540,True,0.412,0.042,0.9999,0.694
67,party in the usa,miley cyrus,2010,131,420,True,0.219,0.038,0.9971,0.688
68,deuces,chris brown featuring tyga and kevin mccall,2010,211,580,True,0.158,0.141,0.9175,0.636
69,3,britney spears,2010,94,348,True,0.125,0.024,0.9893,0.73
70,impossible,shontelle,2010,97,320,True,0.191,0.102,0.9887,0.697
71,forever,drake featuring kanye west lil wayne and eminem,2010,395,1050,True,0.115,0.163,-0.9985,0.624
72,two is better than one,boys like girls featuring taylor swift,2010,97,271,True,0.117,0.018,0.9808,0.642
73,my first kiss,3oh3 featuring keha,2010,92,415,True,0.126,0.031,0.9875,0.778
74,already gone,kelly clarkson,2010,108,315,True,0.128,0.152,0.8029,0.657
75,rock that body,the black eyed peas,2010,140,667,True,0.08,0.052,0.9633,0.79
76,secrets,onerepublic,2010,125,323,True,0.112,0.176,-0.9802,0.613
77,naturally,selena gomez  the scene,2010,64,261,True,0.098,0.005,0.9781,0.755
78,unthinkable im ready,alicia keys,2010,108,314,False,0.095,0.065,0.8937,0.656
79,all i do is win,dj khaled featuring tpain ludacris snoop dogg and rick ross,2010,228,683,True,0.23,0.078,0.9992,0.666
80,i made it cash money heroes,kevin rudolf featuring birdman jay sean and lil wayne,2010,203,612,False,0.118,0.112,0.6379,0.668
81,stuck like glue,sugarland,2010,124,511,True,0.133,0.09,0.9829,0.757
82,hey daddy daddys home,usher featuring plies,2010,113,448,False,0.162,0.04,0.9965,0.748
83,there goes my baby,usher,2010,144,485,True,0.14,0.066,0.9919,0.703
84,today was a fairytale,taylor swift,2010,102,333,True,0.143,0.023,0.9922,0.694
85,say something,timbaland featuring drake,2010,212,504,True,0.107,0.177,-0.9923,0.579
86,sweet dreams,beyonce,2010,120,409,False,0.281,0.046,0.9986,0.707
87,use somebody,kings of leon,2010,60,130,True,0.206,0.025,0.9705,0.538
88,undo it,carrie underwood,2010,113,387,True,0.097,0.14,-0.9619,0.708
89,eenie meenie,sean kingston and justin bieber,2010,119,380,True,0.107,0.062,0.9633,0.687
90,right above it,lil wayne featuring drake,2010,294,717,True,0.098,0.199,-0.9986,0.59
91,the house that built me,miranda lambert,2010,129,291,True,0.107,0.085,0.9267,0.557
92,if i die young,the band perry,2010,159,351,True,0.17,0.134,0.9599,0.547
93,the only exception,paramore,2010,117,248,True,0.06,0.074,-0.332,0.528
94,american honey,lady antebellum,2010,95,206,True,0.175,0.112,0.9518,0.539
95,king of anything,sara bareilles,2010,131,301,True,0.133,0.134,-0.0819,0.565
96,life after you,daughtry,2010,121,326,True,0.151,0.194,-0.8491,0.629
97,smile,uncle kracker,2010,103,322,True,0.263,0.097,0.9955,0.68
98,teach me how to dougie,cali swag district,2010,214,720,True,0.173,0.181,-0.8645,0.703
99,try sleeping with a broken heart,alicia keys,2010,111,313,True,0.069,0.054,0.5924,0.645
100,lover lover,jerrod niemann,2010,103,374,True,0.465,0.116,0.9997,0.725
1,rolling in the deep,adele,2011,132,558,True,0.188,0.079,0.998,0.763
2,party rock anthem,lmfao featuring lauren bennett and goonrock,2011,130,424,False,0.137,0.083,0.9737,0.693
3,firework,katy perry,2011,126,340,True,0.119,0.058,0.9721,0.629
4,et,katy perry featuring kanye west,2011,99,254,True,0.132,0.117,0.5267,0.61
5,give me everything,pitbull featuring neyo afrojack and nayer,2011,155,555,True,0.185,0.033,0.9978,0.721
6,grenade,bruno mars,2011,129,384,True,0.148,0.166,-0.904,0.664
7,fuck you,cee lo green,2011,129,495,True,0.227,0.195,0.9621,0.739
8,super bass,nicki minaj,2011,194,646,True,0.212,0.079,0.9987,0.7
9,moves like jagger,maroon 5 featuring christina aguilera,2011,119,394,True,0.197,0.101,0.9901,0.698
10,just cant get enough,the black eyed peas,2011,177,477,True,0.185,0.037,0.9975,0.629
11,on the floor,jennifer lopez featuring pitbull,2011,184,575,True,0.06,0.053,-0.1724,0.68
12,sm,rihanna,2011,87,517,True,0.35,0.07,0.9996,0.832
13,pumped up kicks,foster the people,2011,98,415,True,0.262,0.067,0.9988,0.764
14,last friday night tgif,katy perry,2011,131,399,False,0.219,0.044,0.9976,0.672
15,just the way you are,bruno mars,2011,97,279,True,0.28,0.047,0.998,0.652
16,tonight im lovin you,enrique iglesias featuring ludacris and dj frank e,2011,110,361,False,0.224,0.035,0.9972,0.695
17,raise your glass,pink,2011,118,388,True,0.053,0.17,-0.9947,0.696
18,born this way,lady gaga,2011,144,527,True,0.135,0.115,0.979,0.727
19,fuckin perfect,pink,2011,142,307,True,0.323,0.083,0.9983,0.537
20,whats my name,rihanna featuring drake,2011,171,612,True,0.065,0.01,0.984,0.721
21,look at me now,chris brown featuring lil wayne and busta rhymes,2011,321,825,True,0.124,0.173,-0.9959,0.611
22,down on me,jeremih featuring 50 cent,2011,193,703,True,0.097,0.044,0.9866,0.725
23,how to love,lil wayne,2011,140,589,True,0.349,0.057,0.9998,0.762
24,someone like you,adele,2011,143,351,True,0.217,0.18,0.9531,0.593
25,good life,onerepublic,2011,136,430,True,0.293,0.079,0.9988,0.684
26,the lazy song,bruno mars,2011,143,392,True,0.136,0.108,0.9561,0.635
27,till the world ends,britney spears,2011,92,424,True,0.02,0.056,-0.9396,0.783
28,the show goes on,lupe fiasco,2011,220,662,True,0.092,0.067,0.7412,0.668
29,the edge of glory,lady gaga,2011,85,421,True,0.172,0.036,0.9957,0.798
30,we r who we r,keha,2011,125,330,False,0.107,0.054,0.9474,0.621
31,black and yellow,wiz khalifa,2011,177,641,True,0.082,0.057,0.9648,0.724
32,tonight tonight,hot chelle rae,2011,130,426,True,0.178,0.092,0.9916,0.695
33,blow,keha,2011,95,257,True,0.061,0.106,-0.9178,0.63
34,lighters,bad meets evil featuring bruno mars,2011,355,838,True,0.106,0.144,-0.9886,0.576
35,if i die young,the band perry,2011,159,351,True,0.17,0.134,0.9599,0.547
36,stereo hearts,gym class heroes featuring adam levine,2011,171,508,False,0.09,0.031,0.9626,0.663
37,the time dirty bit,the black eyed peas,2011,160,478,False,0.085,0.074,0.7311,0.665
38,coming home,diddy  dirty money featuring skylar grey,2011,216,623,True,0.151,0.099,0.9863,0.653
39,hey baby drop it to the floor,pitbull featuring tpain,2011,140,650,False,0.099,0.045,0.9623,0.785
40,only girl in the world,rihanna,2011,90,392,True,0.196,0.027,0.9966,0.77
41,6 foot 7 foot,lil wayne featuring cory gunz,2011,284,542,False,0.159,0.197,-0.9853,0.476
42,just a kiss,lady antebellum,2011,104,306,True,0.142,0.082,0.9782,0.66
43,dirt road anthem,jason aldean,2011,178,461,False,0.125,0.065,0.9836,0.614
44,dynamite,taio cruz,2011,89,363,True,0.145,0.0,0.9922,0.755
45,no hands,waka flocka flame featuring wale and roscoe dash,2011,273,743,True,0.08,0.134,-0.9887,0.633
46,i wanna go,britney spears,2011,70,226,True,0.0,0.147,-0.9831,0.69
47,im on one,dj khaled featuring drake rick ross and lil wayne,2011,281,790,True,0.091,0.185,-0.9986,0.644
48,you make me feel,cobra starship featuring sabi,2011,91,483,True,0.052,0.027,0.8271,0.812
49,yeah 3x,chris brown,2011,123,371,False,0.3,0.029,0.9983,0.668
50,moment 4 life,nicki minaj featuring drake,2011,247,613,False,0.129,0.17,-0.9807,0.597
51,i need a doctor,dr dre featuring eminem and skylar grey,2011,275,765,True,0.073,0.19,-0.9985,0.641
52,just a dream,nelly,2011,146,507,True,0.183,0.04,0.9975,0.712
53,motivation,kelly rowland featuring lil wayne,2011,124,335,True,0.135,0.049,0.9829,0.63
54,stereo love,edward maya featuring vika jigulina,2011,99,437,False,0.121,0.174,-0.9793,0.773
55,jar of hearts,christina perri,2011,111,309,True,0.129,0.035,0.9856,0.641
56,roll up,wiz khalifa,2011,174,659,True,0.109,0.078,0.9701,0.736
57,sexy and i know it,lmfao,2011,110,347,True,0.14,0.016,0.9909,0.683
58,rocketeer,far east movement featuring ryan tedder,2011,128,402,True,0.089,0.034,0.9667,0.682
59,all of the lights,kanye west featuring rihanna,2011,159,569,True,0.065,0.032,0.4048,0.721
60,hold it against me,britney spears,2011,104,315,True,0.213,0.068,0.9909,0.67
61,more,usher,2011,100,410,True,0.084,0.101,-0.9117,0.756
62,what the hell,avril lavigne,2011,100,379,True,0.262,0.18,0.9607,0.736
63,written in the stars,tinie tempah featuring eric turner,2011,195,463,True,0.094,0.093,-0.3091,0.579
64,bottoms up,trey songz featuring nicki minaj,2011,199,767,True,0.097,0.084,0.8915,0.741
65,dj got us fallin in love,usher featuring pitbull,2011,134,400,True,0.184,0.057,0.9957,0.665
66,for the first time,the script,2011,123,403,True,0.115,0.133,-0.297,0.695
67,honey bee,blake shelton,2011,125,305,True,0.146,0.174,-0.8538,0.59
68,dont you wanna stay,jason aldean featuring kelly clarkson,2011,66,198,True,0.159,0.041,0.9724,0.667
69,we found love,rihanna featuring calvin harris,2011,96,271,True,0.29,0.201,0.9932,0.646
70,pretty girl rock,keri hilson,2011,150,505,True,0.297,0.055,0.9995,0.703
71,"yo""u and i",lady gaga,2011,137,410,False,0.101,0.068,0.9415,0.666
72,like a g6,far east movement featuring the cataracs and dev,2011,105,518,False,0.248,0.032,0.9985,0.797
73,without you,david guetta featuring usher,2011,62,172,True,0.052,0.135,-0.9178,0.64
74,back to december,taylor swift,2011,146,419,True,0.167,0.054,0.996,0.652
75,teenage dream,katy perry,2011,120,368,True,0.131,0.09,0.9408,0.674
76,crazy girl,eli young band,2011,78,217,True,0.263,0.164,0.9921,0.641
77,cheers drink to that,rihanna,2011,107,407,False,0.311,0.044,0.9983,0.737
78,who says,selena gomez  the scene,2011,103,349,True,0.246,0.14,0.9966,0.705
79,barefoot blue jean night,jake owen,2011,118,293,True,0.161,0.008,0.9918,0.597
80,knee deep,zac brown band featuring jimmy buffett,2011,135,325,True,0.147,0.116,0.9366,0.585
81,country girl shake it for me,luke bryan,2011,133,499,True,0.043,0.117,-0.9475,0.733
82,remind me,brad paisley and carrie underwood,2011,123,271,True,0.181,0.067,0.9912,0.546
83,in the dark,dev,2011,91,350,True,0.031,0.046,-0.6249,0.74
84,backseat,new boyz featuring the cataracs and dev,2011,142,571,True,0.13,0.074,0.9844,0.751
85,headlines,drake,2011,182,458,False,0.128,0.045,0.9855,0.603
86,best thing i never had,beyonce,2011,116,485,True,0.209,0.104,0.9956,0.761
87,dont wanna go home,jason derulo,2011,139,418,True,0.039,0.034,0.3071,0.667
88,where them girls at,david guetta featuring flo rida and nicki minaj,2011,160,496,True,0.108,0.05,0.9844,0.677
89,she aint you,chris brown,2011,109,379,True,0.112,0.092,0.3098,0.712
90,take a back road,rodney atkins,2011,141,366,True,0.042,0.054,-0.3666,0.615
91,please dont go,mike posner,2011,72,291,True,0.215,0.048,0.995,0.753
92,sure thing,miguel,2011,127,479,True,0.211,0.063,0.9975,0.735
93,price tag,jessie j featuring bob,2011,188,460,True,0.109,0.077,0.9504,0.591
94,god gave me you,blake shelton,2011,94,252,True,0.22,0.138,0.9825,0.627
95,she will,lil wayne featuring drake,2011,216,757,True,0.113,0.082,0.9592,0.715
96,are you gonna kiss me or not,thompson square,2011,126,293,True,0.236,0.039,0.9973,0.57
97,animal,neon trees,2011,93,283,True,0.089,0.055,0.6978,0.671
98,you and tequila,kenny chesney featuring grace potter,2011,91,187,True,0.088,0.229,-0.9872,0.513
99,colder weather,zac brown band,2011,144,312,True,0.095,0.098,0.4796,0.538
100,my last,big sean featuring chris brown,2011,189,727,True,0.184,0.072,0.9981,0.74
1,somebody that i used to know,gotye featuring kimbra,2012,139,378,True,0.172,0.087,0.9887,0.632
2,call me maybe,carly rae jepsen,2012,101,367,True,0.051,0.248,-0.9985,0.725
3,we are young,fun featuring janelle mon'ae,2012,128,323,True,0.104,0.1,0.5106,0.604
4,payphone,maroon 5 featuring wiz khalifa,2012,196,543,True,0.125,0.168,-0.9848,0.639
5,lights,ellie goulding,2012,109,336,True,0.085,0.117,-0.7814,0.676
6,glad you came,the wanted,2012,68,308,True,0.189,0.016,0.995,0.779
7,stronger what doesnt kill you,kelly clarkson,2012,101,363,False,0.316,0.043,0.999,0.722
8,we found love,rihanna featuring calvin harris,2012,96,271,True,0.29,0.201,0.9932,0.646
9,starships,nicki minaj,2012,127,362,True,0.084,0.034,0.9372,0.649
10,what makes you beautiful,one direction,2012,92,387,True,0.095,0.123,-0.9764,0.762
11,wild ones,flo rida featuring sia,2012,190,498,True,0.111,0.069,0.9395,0.618
12,set fire to the rain,adele,2012,141,368,True,0.069,0.18,-0.9934,0.617
13,sexy and i know it,lmfao,2012,110,347,True,0.14,0.016,0.9909,0.683
14,some nights,fun,2012,185,472,True,0.127,0.106,0.9676,0.608
15,wide awake,katy perry,2012,112,260,True,0.094,0.042,0.8878,0.569
16,good feeling,flo rida,2012,176,524,True,0.378,0.027,0.9994,0.664
17,whistle,flo rida,2012,144,441,True,0.127,0.085,0.9644,0.673
18,one more night,maroon 5,2012,107,409,True,0.147,0.206,-0.985,0.738
19,drive by,train,2012,134,400,True,0.138,0.143,0.4244,0.665
20,the motto,drake featuring lil wayne,2012,232,527,True,0.125,0.054,0.9847,0.56
21,where have you been,rihanna,2012,46,232,True,0.101,0.018,0.9628,0.802
22,everybody talks,neon trees,2012,92,256,True,0.132,0.066,0.9535,0.641
23,take care,drake featuring rihanna,2012,169,388,True,0.143,0.195,-0.9806,0.564
24,titanium,david guetta featuring sia,2012,94,243,True,0.117,0.172,-0.9441,0.613
25,i wont give up,jason mraz,2012,128,294,True,0.19,0.031,0.9939,0.565
26,it will rain,bruno mars,2012,129,298,False,0.071,0.192,-0.9905,0.567
27,mercy,kanye west big sean pusha t and 2 chainz,2012,,,,,,,
28,boyfriend,justin bieber,2012,132,396,True,0.152,0.021,0.993,0.667
29,party rock anthem,lmfao featuring lauren bennett and goonrock,2012,130,424,False,0.137,0.083,0.9737,0.693
30,too close,alex clare,2012,80,206,True,0.225,0.133,0.9827,0.612
31,part of me,katy perry,2012,104,383,True,0.062,0.031,0.9079,0.728
32,young wild  free,snoop dogg and wiz khalifa featuring bruno mars,2012,198,495,False,0.115,0.081,0.962,0.6
33,we are never ever getting back together,taylor swift,2012,121,363,False,0.208,0.053,0.997,0.667
